"","ID","group","score"
"870",325,"three_seven",276
"871",326,"three_seven",266.686543536166
"872",327,"three_seven",270.72574850918
"873",328,"three_seven",266.748455548337
"874",329,"three_seven",265.78835686416
"875",330,"three_seven",271.139362941982
"876",331,"three_seven",268.445101005685
"877",332,"three_seven",270.402224974565
"878",333,"three_seven",265.136432711433
"879",334,"three_seven",265.393764922472
"880",335,"three_seven",269.002123615921
"881",336,"three_seven",269.482158555387
"882",337,"three_seven",272.601106988379
"883",338,"three_seven",270.936630955715
"884",339,"three_seven",268.990523896844
"885",340,"three_seven",264.964843963426
"886",341,"three_seven",276
"887",342,"three_seven",267.363418613797
"888",343,"three_seven",266.047993174403
"889",344,"three_seven",275.18447961604
"890",345,"three_seven",269.282250308963
"891",346,"three_seven",268.570204106922
"892",347,"three_seven",268.203277096548
"893",348,"three_seven",265.380646655303
"894",349,"three_seven",274.418202928345
"895",350,"three_seven",268.956559105761
"896",351,"three_seven",266.049680014565
"897",352,"three_seven",271.121298666893
"898",353,"three_seven",266.604348275183
"899",354,"three_seven",267.59581907081
"900",355,"three_seven",265.987835807612
"901",356,"three_seven",270.910147585606
"902",357,"three_seven",270.126545124462
"903",358,"three_seven",266.729468477955
"904",359,"three_seven",271.837191490905
"905",360,"three_seven",272.974629893525
"906",361,"three_seven",274.341625122359
"907",362,"three_seven",267.423334046955
"908",363,"three_seven",268.51864867705
"909",364,"three_seven",272.720232594906
"910",365,"three_seven",269.801135418659
"911",366,"three_seven",267.135382580642
"912",367,"three_seven",267.366291252916
"913",368,"three_seven",268.101424816036
"914",369,"three_seven",271.614151924059
"915",370,"three_seven",269.815066314981
"916",371,"three_seven",271.935485478272
"917",372,"three_seven",269.823851537591
"918",373,"three_seven",266.662729422878
"919",374,"three_seven",267.370502797701
"920",375,"three_seven",270.031346335518
"921",376,"three_seven",266.816020030222
"922",377,"three_seven",274.647488782147
"923",378,"three_seven",271.299511395192
"924",379,"three_seven",268.1322352949
"925",380,"three_seven",264.763822191763
"926",381,"three_seven",268.425242312487
"927",382,"three_seven",264.365336616325
"928",383,"three_seven",270.597001952357
"929",384,"three_seven",266.314009745997
"930",385,"three_seven",269.76330191397
"931",386,"three_seven",271.238053222623
"932",387,"three_seven",269.365369209397
"933",388,"three_seven",273.086947150193
"934",389,"three_seven",273.069787155144
"935",390,"three_seven",272.335760166962
"936",391,"three_seven",270.195548670061
"937",392,"three_seven",272.990925917415
"938",393,"three_seven",269.663868557262
"939",394,"three_seven",268.280615399928
"940",395,"three_seven",268.023301803954
"941",396,"three_seven",268.997206221313
"942",397,"three_seven",272.1386273984
"943",398,"three_seven",272.884571487729
"944",399,"three_seven",266.33682064955
"945",400,"three_seven",273.415225990978
"946",401,"three_seven",272.474089992408
"947",402,"three_seven",271.908206589657
"948",403,"three_seven",270.322050926892
"949",404,"three_seven",267.026146241123
"950",405,"three_seven",270.683597440911
"951",406,"three_seven",271.679596375392
"952",407,"three_seven",269.680573715806
"953",408,"three_seven",268.248371271702
"954",409,"three_seven",270.0435032101
"955",410,"three_seven",265.681797016032
"956",411,"three_seven",267.934137656115
"957",412,"three_seven",270.981187731147
"958",413,"three_seven",269.900115914687
"959",414,"three_seven",268.098129857088
"960",415,"three_seven",273.712029089025
"961",416,"three_seven",273.219868848632
"962",417,"three_seven",265.7481360556
"963",418,"three_seven",269.038348579949
"964",419,"three_seven",272.247512462599
"965",420,"three_seven",270.918366687278
"966",421,"three_seven",271.631567602141
"967",422,"three_seven",269.510199135835
"968",423,"three_seven",275.019275519613
"969",424,"three_seven",265.699521414645
"970",425,"three_seven",265.354321104306
"971",426,"three_seven",273.300463683939
"972",427,"three_seven",272.069657032036
"973",428,"three_seven",268.778960932446
"974",429,"three_seven",265.61835540879
"975",430,"three_seven",267.628310395233
"976",431,"three_seven",266.113496405288
"977",432,"three_seven",268.691119673933
"978",433,"three_seven",271.809721415968
"979",434,"three_seven",272.471720535345
"980",435,"three_seven",268.783049772309
"981",436,"three_seven",269.154043698608
"982",437,"three_seven",271.419853885122
"983",438,"three_seven",268.240639694233
"984",439,"three_seven",263.391874189646
"985",440,"three_seven",268.458664788141
"986",441,"three_seven",273.081824396014
"987",442,"three_seven",269.550424110991
"988",443,"three_seven",267.674051429954
"989",444,"three_seven",265.962541732912
"990",445,"three_seven",266.642201894
"991",446,"three_seven",269.219255744302
"992",447,"three_seven",276
"993",448,"three_seven",266.824942445491
"994",449,"three_seven",269.89707337674
"995",450,"three_seven",268.72607312995
"996",451,"three_seven",270.070417912748
"997",452,"three_seven",268.959920450857
"998",453,"three_seven",270.160625179329
"999",454,"three_seven",265.318836052027
"1000",455,"three_seven",270.696644894873
"1001",456,"three_seven",269.316371783207
"1002",457,"three_seven",266.89025251724
"1003",458,"three_seven",274.017528219205
"1004",459,"three_seven",267.668823187027
"1005",460,"three_seven",270.157416268797
"1006",461,"three_seven",271.090822967511
"1007",462,"three_seven",271.50855599897
"1008",463,"three_seven",267.807547433018
"1009",464,"three_seven",274.619353341545
"1010",465,"three_seven",272.711024041889
"1011",466,"three_seven",266.861492314501
"1012",467,"three_seven",269.425112259009
"1013",468,"three_seven",265.826700578505
"1014",469,"three_seven",271.12318546707
"1015",470,"three_seven",263.80002211116
"1016",471,"three_seven",274.522069773405
"1017",472,"three_seven",267.261125600219
"1018",473,"three_seven",269.342323709979
"1019",474,"three_seven",268.432497567265
"1020",475,"three_seven",268.863262805236
"1021",476,"three_seven",266.709038890009
"1022",477,"three_seven",264.733335932469
"1023",478,"three_seven",270.625426173423
"1024",479,"three_seven",268.155334224451
"1025",480,"three_seven",273.798785509639
"1026",481,"three_seven",262.311805092214
"1027",482,"three_seven",272.75564529203
"1028",483,"three_seven",268.999543861952
"1029",484,"three_seven",274.279612900874
"1030",485,"three_seven",269.450166153833
"1031",486,"three_seven",272.008096071214
"1032",487,"three_seven",265.717913366689
"1033",488,"three_seven",273.81262294588
"1034",489,"three_seven",273.072613346904
"1035",490,"three_seven",269.235175945609
"1036",491,"three_seven",273.391499034189
"1037",492,"three_seven",264.793818659649
"1038",493,"three_seven",271.096252102875
"1039",494,"three_seven",271.083326856777
"1040",495,"three_seven",267.46948009936
"1041",496,"three_seven",271.27332760561
"1042",497,"three_seven",268.927265184192
"1043",498,"three_seven",258.238787062223
"1044",499,"three_seven",270.335308381722
"1045",500,"three_seven",268.418982666231
"1046",501,"three_seven",269.341445367792
"1047",502,"three_seven",271.685530038101
"1048",503,"three_seven",270.461701115693
"1049",504,"three_seven",270.73296217227
"1050",505,"three_seven",271.380104673855
"1051",506,"three_seven",270.661340936286
"1052",507,"three_seven",268.799595834573
"1053",508,"three_seven",265.613742539976
"1054",509,"three_seven",266.994660617995
"1055",510,"three_seven",269.543416387378
"1056",511,"three_seven",266.698645274407
"1057",512,"three_seven",267.199519847028
"1058",513,"three_seven",271.357722714111
"1059",514,"three_seven",269.967806776064
"1060",515,"three_seven",267.606089776232
"1061",516,"three_seven",264.074137243807
"1062",517,"three_seven",268.898206426954
"1063",518,"three_seven",271.452912146108
"1064",519,"three_seven",271.517348662953
"1065",520,"three_seven",271.567104225008
"1066",521,"three_seven",270.255906890977
"1067",522,"three_seven",268.016410409438
"1068",523,"three_seven",275.530573766239
"1069",524,"three_seven",272.807369006977
"1070",525,"three_seven",268.019592133692
"1071",526,"three_seven",268.757589809121
"1072",527,"three_seven",272.487815737446
"1073",528,"three_seven",272.969265102407
"1074",529,"three_seven",263.133457189707
"1075",530,"three_seven",268.607202924102
"1076",531,"three_seven",276
"1077",532,"three_seven",271.112630880987
"1078",533,"three_seven",269.374134382459
"1079",534,"three_seven",272.258057914005
"1080",535,"three_seven",272.814224090932
"1081",536,"three_seven",268.535475789207
"1082",537,"three_seven",266.239676518737
"1083",538,"three_seven",264.790394972228
"1084",539,"three_seven",269.062676405855
"1085",540,"three_seven",269.814564905532
"1086",541,"three_seven",274.02716917002
"1087",542,"three_seven",272.087561495585
"1088",543,"three_seven",266.919301217819
"1089",544,"three_seven",274.487763112682
"1090",545,"three_seven",274.138347798732
"1091",1,"eight_ten",263.826302778636
"1092",2,"eight_ten",254.085743776138
"1093",3,"eight_ten",258.968319467394
"1094",4,"eight_ten",250.885179733942
"1095",5,"eight_ten",267.660679455283
"1096",6,"eight_ten",262.644874090617
"1097",7,"eight_ten",262.995091145024
"1098",8,"eight_ten",265.830743495931
"1099",9,"eight_ten",261.095781297417
"1100",10,"eight_ten",260.841249256778
"1101",11,"eight_ten",255.031002521365
"1102",12,"eight_ten",248.262840322591
"1103",13,"eight_ten",259.692269812552
"1104",14,"eight_ten",269.163012465177
"1105",15,"eight_ten",254.860379370881
"1106",16,"eight_ten",254.32754986931
"1107",17,"eight_ten",254.184496521051
"1108",18,"eight_ten",255.938311533984
"1109",19,"eight_ten",252.837153322752
"1110",20,"eight_ten",268.597811034942
"1111",21,"eight_ten",252.012257577515
"1112",22,"eight_ten",261.211786574236
"1113",23,"eight_ten",260.819184369049
"1114",24,"eight_ten",259.262525322436
"1115",25,"eight_ten",256.41961248473
"1116",26,"eight_ten",257.806556835935
"1117",27,"eight_ten",260.33700317165
"1118",28,"eight_ten",255.299515882084
"1119",29,"eight_ten",262.299781622226
"1120",30,"eight_ten",244.475513982043
"1121",31,"eight_ten",270.146151480739
"1122",32,"eight_ten",256.432850053189
"1123",33,"eight_ten",253.713489854084
"1124",34,"eight_ten",249.857241838761
"1125",35,"eight_ten",259.871787197675
"1126",36,"eight_ten",248.091038944955
"1127",37,"eight_ten",248.088130827404
"1128",38,"eight_ten",251.079228486357
"1129",39,"eight_ten",248.434853895891
"1130",40,"eight_ten",260.47833338597
"1131",41,"eight_ten",254.733040455629
"1132",42,"eight_ten",253.416343940325
"1133",43,"eight_ten",261.678399852793
"1134",44,"eight_ten",256.020060388491
"1135",45,"eight_ten",251.250889217666
"1136",46,"eight_ten",255.369499297718
"1137",47,"eight_ten",268.945353297806
"1138",48,"eight_ten",253.64330375799
"1139",49,"eight_ten",258.30752844729
"1140",50,"eight_ten",257.019128324714
"1141",51,"eight_ten",254.422208025107
"1142",52,"eight_ten",248.384955398819
"1143",53,"eight_ten",259.429448381137
"1144",54,"eight_ten",261.628735356449
"1145",55,"eight_ten",250.386762636261
"1146",56,"eight_ten",254.445576075312
"1147",57,"eight_ten",264.256859568834
"1148",58,"eight_ten",257.855460133363
"1149",59,"eight_ten",252.848320185689
"1150",60,"eight_ten",263.781221689604
"1151",61,"eight_ten",255.439143385626
"1152",62,"eight_ten",260.34559590813
"1153",63,"eight_ten",257.701882650878
"1154",64,"eight_ten",249.596454508362
"1155",65,"eight_ten",261.787903520872
"1156",66,"eight_ten",261.88882784319
"1157",67,"eight_ten",260.051476737608
"1158",68,"eight_ten",253.804287244387
"1159",69,"eight_ten",253.045426632869
"1160",70,"eight_ten",259.640749089579
"1161",71,"eight_ten",256.038889603846
"1162",72,"eight_ten",262.753982522919
"1163",73,"eight_ten",253.772342896573
"1164",74,"eight_ten",264.019484104976
"1165",75,"eight_ten",256.436603357364
"1166",76,"eight_ten",252.529398660542
"1167",77,"eight_ten",239.983100142607
"1168",78,"eight_ten",242.910130467007
"1169",79,"eight_ten",269.089063038141
"1170",80,"eight_ten",248.600827987315
"1171",81,"eight_ten",265.710302129999
"1172",82,"eight_ten",268.293888462708
"1173",83,"eight_ten",260.165615624771
"1174",84,"eight_ten",257.613003154899
"1175",85,"eight_ten",262.850755944765
"1176",86,"eight_ten",245.969854612816
"1177",87,"eight_ten",254.27616800469
"1178",88,"eight_ten",258.05315708565
"1179",89,"eight_ten",256.608872180641
"1180",90,"eight_ten",256.174039199259
"1181",91,"eight_ten",252.422311599029
"1182",92,"eight_ten",264.249417965674
"1183",93,"eight_ten",260.9997007676
"1184",94,"eight_ten",269.290800271545
"1185",95,"eight_ten",256.629770163503
"1186",96,"eight_ten",250.811780630022
"1187",97,"eight_ten",244.474348514393
"1188",98,"eight_ten",256.467336059835
"1189",99,"eight_ten",250.787970391922
"1190",100,"eight_ten",245.071602868275
"1191",101,"eight_ten",253.662680142703
"1192",102,"eight_ten",255.067369246289
"1193",103,"eight_ten",260.678191155883
"1194",104,"eight_ten",251.797140817086
"1195",105,"eight_ten",247.83598040081
"1196",106,"eight_ten",260.054487372202
"1197",107,"eight_ten",260.078921509039
"1198",108,"eight_ten",251.211885935473
"1199",109,"eight_ten",259.548130486377
"1200",110,"eight_ten",255.506613048268
"1201",111,"eight_ten",250.639764869337
"1202",112,"eight_ten",256.401978930854
"1203",113,"eight_ten",259.326670616712
"1204",114,"eight_ten",249.957758719133
"1205",115,"eight_ten",260.349426651891
"1206",116,"eight_ten",251.780672899582
"1207",117,"eight_ten",258.815895514264
"1208",118,"eight_ten",264.307812554847
"1209",119,"eight_ten",251.725461327303
"1210",120,"eight_ten",253.639220754482
"1211",121,"eight_ten",244.241740287081
"1212",122,"eight_ten",262.660493678071
"1213",123,"eight_ten",266.21817349767
"1214",124,"eight_ten",264.729404572518
"1215",125,"eight_ten",257.307559280283
"1216",126,"eight_ten",258.832002088111
"1217",127,"eight_ten",254.398328764371
"1218",128,"eight_ten",266.428198288382
"1219",129,"eight_ten",257.650592666003
"1220",130,"eight_ten",256.343493208409
"1221",131,"eight_ten",265.716199914704
"1222",132,"eight_ten",254.212571005215
"1223",133,"eight_ten",248.112289735218
"1224",134,"eight_ten",258.067975045641
"1225",135,"eight_ten",252.502473705503
"1226",136,"eight_ten",250.218043613547
"1227",137,"eight_ten",260.830017459137
"1228",138,"eight_ten",268.380773670725
"1229",139,"eight_ten",249.980356573004
"1230",140,"eight_ten",264.093023199413
"1231",141,"eight_ten",260.154493397467
"1232",142,"eight_ten",262.374885367115
"1233",143,"eight_ten",266.535717426156
"1234",144,"eight_ten",271.9931631548
"1235",145,"eight_ten",252.70757432068
"1236",146,"eight_ten",257.188807958932
"1237",147,"eight_ten",248.643510964397
"1238",148,"eight_ten",256.003270892136
"1239",149,"eight_ten",251.501411968595
"1240",150,"eight_ten",242.846139231555
"1241",151,"eight_ten",257.200813965627
"1242",152,"eight_ten",248.202032509801
"1243",153,"eight_ten",244.358907884836
"1244",154,"eight_ten",256.705278179186
"1245",155,"eight_ten",255.343054921385
"1246",156,"eight_ten",253.710189913372
"1247",157,"eight_ten",266.334406004573
"1248",158,"eight_ten",254.870963670152
"1249",159,"eight_ten",269.462303406656
"1250",160,"eight_ten",258.049019154528
"1251",161,"eight_ten",260.523367189477
"1252",162,"eight_ten",249.159313074708
"1253",163,"eight_ten",253.550176261684
"1254",164,"eight_ten",249.097329058174
"1255",165,"eight_ten",250.472438900829
"1256",166,"eight_ten",251.138161612112
"1257",167,"eight_ten",255.068075185576
"1258",168,"eight_ten",253.275834667609
"1259",169,"eight_ten",259.769773763105
"1260",170,"eight_ten",263.721898226118
"1261",171,"eight_ten",259.922669141236
"1262",172,"eight_ten",255.739984339718
"1263",173,"eight_ten",258.579655835416
"1264",174,"eight_ten",249.167321410929
"1265",175,"eight_ten",238.184290199932
"1266",176,"eight_ten",257.166216662486
"1267",177,"eight_ten",258.544675367524
"1268",178,"eight_ten",248.091983395608
"1269",179,"eight_ten",256.625721199352
"1270",180,"eight_ten",254.031384997525
"1271",181,"eight_ten",255.126837126544
"1272",182,"eight_ten",257.921537095699
"1273",183,"eight_ten",261.779477766018
"1274",184,"eight_ten",259.206444044745
"1275",185,"eight_ten",253.555497702602
"1276",186,"eight_ten",257.172137335561
"1277",187,"eight_ten",265.738516589676
"1278",188,"eight_ten",250.782734010871
"1279",189,"eight_ten",249.962721547168
"1280",190,"eight_ten",258.318164527746
"1281",191,"eight_ten",251.484471676157
"1282",192,"eight_ten",258.896857996025
"1283",193,"eight_ten",242.394389720707
"1284",194,"eight_ten",251.656087073844
"1285",195,"eight_ten",255.237808071019
"1286",196,"eight_ten",249.070090183534
"1287",197,"eight_ten",255.279716571006
"1288",198,"eight_ten",263.283172388373
"1289",199,"eight_ten",251.485137528011
"1290",200,"eight_ten",250.089905639633
"1291",201,"eight_ten",250.897601201585
"1292",202,"eight_ten",259.269650653938
"1293",203,"eight_ten",259.623879710067
"1294",204,"eight_ten",249.953538300133
"1295",205,"eight_ten",250.283529406437
"1296",206,"eight_ten",254.726025641754
"1297",207,"eight_ten",258.878500097651
"1298",208,"eight_ten",263.458938422168
"1299",209,"eight_ten",257.828775425544
"1300",210,"eight_ten",242.53869159161
"1301",211,"eight_ten",258.048149682499
"1302",212,"eight_ten",261.366767497879
"1303",213,"eight_ten",257.661507532902
"1304",214,"eight_ten",245.745165191036
"1305",215,"eight_ten",252.949225823679
"1306",216,"eight_ten",251.727749081625
"1307",217,"eight_ten",263.001819577251
"1308",218,"eight_ten",272.217568101894
"1309",219,"eight_ten",253.530208885835
"1310",220,"eight_ten",250.393781381725
"1311",221,"eight_ten",258.083706882694
"1312",222,"eight_ten",252.032951846028
"1313",223,"eight_ten",251.488080290099
"1314",224,"eight_ten",256.003530116409
"1315",225,"eight_ten",255.656802515812
"1316",226,"eight_ten",252.255682868971
"1317",227,"eight_ten",255.264704273094
"1318",228,"eight_ten",256.05127577528
"1319",229,"eight_ten",247.429070212015
"1320",230,"eight_ten",261.1025480658
"1321",231,"eight_ten",255.359880294382
"1322",232,"eight_ten",260.748556361999
"1323",233,"eight_ten",258.562961890303
"1324",234,"eight_ten",255.236816475829
"1325",235,"eight_ten",259.208944290275
"1326",236,"eight_ten",257.681152807221
"1327",237,"eight_ten",263.155818764457
"1328",238,"eight_ten",252.190990978061
"1329",239,"eight_ten",252.825892444092
"1330",240,"eight_ten",250.900635710327
"1331",241,"eight_ten",248.866833341153
"1332",242,"eight_ten",254.769403461426
"1333",243,"eight_ten",251.435772412729
"1334",244,"eight_ten",257.876182721661
"1335",245,"eight_ten",251.144598859623
"1336",246,"eight_ten",259.493707051708
"1337",247,"eight_ten",252.933161569068
"1338",248,"eight_ten",267.998850613634
"1339",249,"eight_ten",263.71594561268
"1340",250,"eight_ten",260.233348566965
"1341",251,"eight_ten",252.684283523541
"1342",252,"eight_ten",255.06487250705
"1343",253,"eight_ten",265.925046763632
"1344",254,"eight_ten",258.623973051622
"1345",255,"eight_ten",244.940812996444
"1346",256,"eight_ten",261.74085083901
"1347",257,"eight_ten",259.558162190206
"1348",258,"eight_ten",251.58288712743
"1349",259,"eight_ten",263.730127121265
"1350",260,"eight_ten",255.961538755258
"1351",261,"eight_ten",262.520311065583
"1352",262,"eight_ten",259.558259577828
"1353",263,"eight_ten",256.901235937336
"1354",264,"eight_ten",250.649145595724
"1355",265,"eight_ten",258.735061624773
"1356",266,"eight_ten",249.335572607369
"1357",267,"eight_ten",260.79557039297
"1358",268,"eight_ten",262.165949967487
"1359",269,"eight_ten",258.818531726838
"1360",270,"eight_ten",265.182647231254
"1361",271,"eight_ten",245.002537312653
"1362",272,"eight_ten",261.690390738698
"1363",273,"eight_ten",264.594559296689
"1364",274,"eight_ten",262.460255981994
"1365",275,"eight_ten",262.267886685559
"1366",276,"eight_ten",256.602498980879
"1367",277,"eight_ten",258.327045313839
"1368",278,"eight_ten",253.903392463171
"1369",279,"eight_ten",247.164232097343
"1370",280,"eight_ten",258.82665720511
"1371",281,"eight_ten",264.452123329906
"1372",282,"eight_ten",253.64587672888
"1373",283,"eight_ten",257.954319291731
"1374",284,"eight_ten",249.311095452268
"1375",285,"eight_ten",251.280720023001
"1376",286,"eight_ten",256.107570899026
"1377",287,"eight_ten",248.588081778968
"1378",288,"eight_ten",258.44469422263
"1379",289,"eight_ten",265.934515534981
"1380",290,"eight_ten",264.803371954469
"1381",291,"eight_ten",265.788355197791
"1382",292,"eight_ten",255.287269516032
"1383",293,"eight_ten",248.474097066963
"1384",294,"eight_ten",249.9827064299
"1385",295,"eight_ten",256.569905288967
"1386",296,"eight_ten",254.019204175305
"1387",297,"eight_ten",251.979432964318
"1388",298,"eight_ten",256.195071227126
"1389",299,"eight_ten",257.932661250847
"1390",300,"eight_ten",261.91953462275
"1391",301,"eight_ten",257.827232142421
"1392",302,"eight_ten",258.563880045531
"1393",303,"eight_ten",252.174429741939
"1394",304,"eight_ten",259.226377212434
"1395",305,"eight_ten",263.21924847721
"1396",306,"eight_ten",255.021621254613
"1397",307,"eight_ten",262.452178219295
"1398",308,"eight_ten",257.005552754883
"1399",309,"eight_ten",253.670110677254
"1400",310,"eight_ten",252.026097935732
"1401",311,"eight_ten",244.958495861875
"1402",312,"eight_ten",258.633621618495
"1403",313,"eight_ten",263.901150719223
"1404",314,"eight_ten",255.066575586469
"1405",315,"eight_ten",246.153002220156
"1406",316,"eight_ten",249.987457243306
"1407",317,"eight_ten",255.232334291484
"1408",318,"eight_ten",253.243549211429
"1409",319,"eight_ten",267.01237103726
"1410",320,"eight_ten",256.014651616236
"1411",321,"eight_ten",253.841957264922
"1412",322,"eight_ten",248.19713478824
"1413",323,"eight_ten",263.744882992803
"1414",324,"eight_ten",256.537045395891
"1415",325,"eight_ten",256.799406260611
"1416",326,"eight_ten",258.69624080889
"1417",327,"eight_ten",252.673631591204
"1418",328,"eight_ten",262.196015745946
"1419",329,"eight_ten",265.113119113131
"1420",330,"eight_ten",254.532581643104
"1421",331,"eight_ten",263.900768771322
"1422",332,"eight_ten",249.953498885676
"1423",333,"eight_ten",244.491762428307
"1424",334,"eight_ten",247.590017738796
"1425",335,"eight_ten",266.878222390759
"1426",336,"eight_ten",252.304662700679
"1427",337,"eight_ten",252.412746864015
"1428",338,"eight_ten",259.788699904053
"1429",339,"eight_ten",253.25355444051
"1430",340,"eight_ten",251.87255800344
"1431",341,"eight_ten",257.427614852537
"1432",342,"eight_ten",255.753593334549
"1433",343,"eight_ten",260.467634746616
"1434",344,"eight_ten",248.479082958625
"1435",345,"eight_ten",257.057996315919
"1436",346,"eight_ten",264.473096930215
"1437",347,"eight_ten",257.606732315683
"1438",348,"eight_ten",262.542759689952
"1439",349,"eight_ten",250.787249784287
"1440",350,"eight_ten",248.828734326965
"1441",351,"eight_ten",251.478019690895
"1442",352,"eight_ten",258.899897473858
"1443",353,"eight_ten",248.672120806581
"1444",354,"eight_ten",259.254786265353
"1445",355,"eight_ten",248.420247304028
"1446",356,"eight_ten",258.315453991489
"1447",357,"eight_ten",259.495011387679
"1448",358,"eight_ten",252.49509839894
"1449",359,"eight_ten",261.785665731202
"1450",360,"eight_ten",249.359040066374
"1451",361,"eight_ten",246.888823233795
"1452",362,"eight_ten",267.978854838995
"1453",363,"eight_ten",248.84938075395
"1454",364,"eight_ten",252.046466220884
"1455",365,"eight_ten",257.412738111639
"1456",366,"eight_ten",252.762916140014
"1457",367,"eight_ten",249.502675990298
"1458",368,"eight_ten",264.469963248859
"1459",369,"eight_ten",264.90452326369
"1460",370,"eight_ten",249.876559685327
"1461",371,"eight_ten",264.657831341837
"1462",372,"eight_ten",261.011549023557
"1463",373,"eight_ten",254.457095669217
"1464",374,"eight_ten",251.447384270844
"1465",375,"eight_ten",260.741406881016
"1466",376,"eight_ten",261.635137713626
"1467",377,"eight_ten",257.734730757662
"1468",378,"eight_ten",249.75413785594
"1469",379,"eight_ten",256.660908208001
"1470",380,"eight_ten",249.250601759565
"1471",381,"eight_ten",256.252529256663
"1472",382,"eight_ten",253.143432528072
"1473",383,"eight_ten",257.609875699988
"1474",384,"eight_ten",249.424526338654
"1475",385,"eight_ten",259.947878770444
"1476",386,"eight_ten",264.527190632942
"1477",387,"eight_ten",248.284823816594
"1478",388,"eight_ten",257.263004605309
"1479",389,"eight_ten",257.348331561723
"1480",390,"eight_ten",245.367656622584
"1481",391,"eight_ten",246.866033514401
"1482",392,"eight_ten",259.508434183853
"1483",393,"eight_ten",256.067326994546
"1484",394,"eight_ten",246.881393831926
"1485",395,"eight_ten",255.179007380181
"1486",396,"eight_ten",255.15652457555
"1487",397,"eight_ten",253.299519306517
"1488",398,"eight_ten",255.056384965151
"1489",399,"eight_ten",253.462868732921
"1490",400,"eight_ten",259.451946007493
"1491",401,"eight_ten",257.575516938868
"1492",402,"eight_ten",242.760671500109
"1493",403,"eight_ten",240.321791404249
"1494",404,"eight_ten",269.778671073953
"1495",405,"eight_ten",260.60273733244
"1496",406,"eight_ten",252.252690709852
"1497",407,"eight_ten",255.251470689111
"1498",408,"eight_ten",254.732266715095
"1499",409,"eight_ten",262.996949872598
"1500",410,"eight_ten",255.923863949824
"1501",411,"eight_ten",255.956240300934
"1502",412,"eight_ten",261.753417896105
"1503",413,"eight_ten",253.66579646889
"1504",414,"eight_ten",245.632556759798
"1505",415,"eight_ten",250.872536442542
"1506",416,"eight_ten",263.028252430796
"1507",417,"eight_ten",259.067815203145
"1508",418,"eight_ten",268.491833283202
"1509",419,"eight_ten",262.537398953387
"1510",420,"eight_ten",261.593249265234
"1511",421,"eight_ten",264.512912439331
"1512",422,"eight_ten",261.365010628577
"1513",423,"eight_ten",257.755197127184
"1514",424,"eight_ten",250.898214979799
"1515",425,"eight_ten",256.189804656743
"1516",426,"eight_ten",260.757387192604
"1517",427,"eight_ten",257.19918936944
"1518",428,"eight_ten",265.63352716499
"1519",429,"eight_ten",263.527152001287
"1520",430,"eight_ten",252.696707729232
"1521",431,"eight_ten",254.289731682579
"1522",432,"eight_ten",255.492796648773
"1523",433,"eight_ten",258.232930514538
"1524",434,"eight_ten",256.132520370941
"1525",435,"eight_ten",251.791313234201
"1526",436,"eight_ten",256.839317155913
"1527",437,"eight_ten",259.134789419267
"1528",438,"eight_ten",260.501781783146
"1529",439,"eight_ten",256.554666944883
"1530",440,"eight_ten",248.435239570391
"1531",441,"eight_ten",252.945136189254
"1532",442,"eight_ten",265.500889641564
"1533",443,"eight_ten",255.003262504773
"1534",444,"eight_ten",263.826820703458
"1535",445,"eight_ten",256.057503142071
"1536",446,"eight_ten",253.197799605576
"1537",447,"eight_ten",251.792058279798
"1538",448,"eight_ten",257.724017266288
"1539",449,"eight_ten",257.517149744289
"1540",450,"eight_ten",256.490962573328
"1541",451,"eight_ten",256.48025316937
"1542",452,"eight_ten",264.421713070321
"1543",453,"eight_ten",258.427122118817
"1544",454,"eight_ten",246.885016481249
"1545",455,"eight_ten",251.671816966352
"1546",456,"eight_ten",259.234337767454
"1547",457,"eight_ten",255.379999671945
"1548",458,"eight_ten",257.567961174837
"1549",459,"eight_ten",267.614191179029
"1550",460,"eight_ten",262.991704304644
"1551",461,"eight_ten",255.276345026094
"1552",462,"eight_ten",267.842693511338
"1553",463,"eight_ten",253.554759482291
"1554",464,"eight_ten",260.132573019482
"1555",465,"eight_ten",253.078670318478
"1556",466,"eight_ten",257.475062665404
"1557",467,"eight_ten",261.127652858769
"1558",468,"eight_ten",257.682690987512
"1559",469,"eight_ten",260.440205013532
"1560",470,"eight_ten",263.598875611012
"1561",471,"eight_ten",261.839272447305
"1562",472,"eight_ten",259.878611349402
"1563",473,"eight_ten",251.250844312621
"1564",474,"eight_ten",258.354137907727
"1565",475,"eight_ten",258.010601559655
"1566",476,"eight_ten",257.951517391835
"1567",477,"eight_ten",261.596900884841
"1568",478,"eight_ten",255.257183199285
"1569",479,"eight_ten",261.327053048361
"1570",480,"eight_ten",259.537363483339
"1571",481,"eight_ten",240.758241181291
"1572",482,"eight_ten",259.955603137872
"1573",483,"eight_ten",251.910047122503
"1574",484,"eight_ten",257.327709489328
"1575",485,"eight_ten",261.191176972327
"1576",486,"eight_ten",259.325737149521
"1577",487,"eight_ten",255.318799762678
"1578",488,"eight_ten",259.268340175546
"1579",489,"eight_ten",260.007999186116
"1580",490,"eight_ten",253.788797024101
"1581",491,"eight_ten",253.626825070032
"1582",492,"eight_ten",262.579231608944
"1583",493,"eight_ten",258.503861815379
"1584",494,"eight_ten",250.515552378588
"1585",495,"eight_ten",262.233222913703
"1586",496,"eight_ten",251.369282477541
"1587",497,"eight_ten",262.413413772869
